Image,Real_d_value_um,Predicted_d_value_um,Absolute_Error_um
IMG_20250922_174707.jpg,1.81,1.779296875,0.030703125000000053
IMG_20250922_174712.jpg,1.82,1.6845703125,0.13542968750000006
IMG_20250922_174715.jpg,1.83,1.779296875,0.05070312500000007
IMG_20250922_174717.jpg,1.84,1.83203125,0.00796875000000008
IMG_20250922_174720.jpg,1.85,1.6181640625,0.2318359375000001
IMG_20250922_174723.jpg,1.86,1.708984375,0.1510156250000001
IMG_20250922_174726.jpg,1.87,1.69921875,0.1707812500000001
IMG_20250922_174728.jpg,1.88,1.740234375,0.1397656249999999
IMG_20250922_174918.jpg,1.89,1.822265625,0.0677343749999999
IMG_20250922_174954.jpg,1.9,1.8603515625,0.03964843749999991
IMG_20250922_175002.jpg,1.91,1.7978515625,0.11214843749999992
IMG_20250922_175007.jpg,1.92,1.845703125,0.07429687499999993
IMG_20250922_175011.jpg,1.93,1.923828125,0.006171874999999938
IMG_20250922_175015.jpg,1.94,1.8984375,0.04156249999999995
IMG_20250922_175018.jpg,1.95,1.826171875,0.12382812499999996
IMG_20250922_175028.jpg,1.96,1.9033203125,0.056679687499999964
IMG_20250922_175034.jpg,1.97,2.068359375,0.09835937500000003
IMG_20250922_175037.jpg,1.98,1.96484375,0.015156249999999982
IMG_20250922_175042.jpg,1.99,1.8564453125,0.1335546875
IMG_20250922_175046.jpg,2.0,2.0,0.0
IMG_20250922_175056.jpg,2.01,1.9892578125,0.020742187499999787
IMG_20250922_175100.jpg,2.02,1.9970703125,0.022929687500000018
IMG_20250922_175104.jpg,2.03,2.029296875,0.0007031249999998046
IMG_20250922_175112.jpg,2.04,2.083984375,0.043984374999999964
IMG_20250922_175115.jpg,2.05,2.001953125,0.04804687499999982
IMG_20250922_175118.jpg,2.06,2.015625,0.04437500000000005
IMG_20250922_175120.jpg,2.07,2.1015625,0.03156250000000016
IMG_20250922_175123.jpg,2.08,2.04296875,0.03703125000000007
IMG_20250922_175133.jpg,2.09,1.98046875,0.10953124999999986
IMG_20250922_175140.jpg,2.1,1.9033203125,0.1966796875000001
IMG_20250922_175142.jpg,2.11,2.0859375,0.024062499999999876
IMG_20250922_175145.jpg,2.12,2.111328125,0.008671875000000107
IMG_20250922_175222.jpg,2.13,2.134765625,0.004765625000000107
IMG_20250922_175225.jpg,2.14,2.134765625,0.005234375000000124
IMG_20250922_175227.jpg,2.15,2.02734375,0.12265624999999991
IMG_20250922_175230.jpg,2.16,2.09375,0.06625000000000014
IMG_20250922_175232.jpg,2.17,2.08203125,0.08796874999999993
IMG_20250922_175237.jpg,2.18,2.0078125,0.17218750000000016
IMG_20250922_175240.jpg,2.19,2.0078125,0.18218749999999995
IMG_20250922_175243.jpg,2.2,2.185546875,0.014453125000000178
IMG_20250922_175245.jpg,2.21,2.2578125,0.047812500000000036
IMG_20250922_175250.jpg,2.22,2.2578125,0.037812499999999805
IMG_20250922_175253.jpg,2.23,2.23046875,0.00046875000000001776
IMG_20250922_175255.jpg,2.24,2.3203125,0.08031249999999979
IMG_20250922_175257.jpg,2.25,2.330078125,0.080078125
IMG_20250922_175300.jpg,2.26,2.30078125,0.04078125000000021
IMG_20250922_175303.jpg,2.27,2.3125,0.04249999999999998
IMG_20250922_175306.jpg,2.28,2.251953125,0.028046874999999805
IMG_20250922_175309.jpg,2.29,2.296875,0.0068749999999999645
IMG_20250922_175310.jpg,2.3,2.310546875,0.010546875000000178
IMG_20250922_175312.jpg,2.31,2.388671875,0.07867187499999995
IMG_20250922_175319.jpg,2.32,2.2578125,0.06218749999999984
IMG_20250922_175325.jpg,2.33,2.33984375,0.009843749999999929
IMG_20250922_175328.jpg,2.34,2.453125,0.11312500000000014
IMG_20250922_175332.jpg,2.35,2.330078125,0.01992187500000009
IMG_20250922_175334.jpg,2.36,2.4453125,0.08531250000000012
IMG_20250922_175339.jpg,2.37,2.34765625,0.022343750000000107
IMG_20250922_175342.jpg,2.38,2.349609375,0.030390624999999893
IMG_20250922_175454.jpg,2.39,2.380859375,0.009140625000000124
IMG_20250922_175543.jpg,2.4,2.349609375,0.05039062499999991
IMG_20250922_175547.jpg,2.41,2.259765625,0.15023437500000014
IMG_20250922_175552.jpg,2.42,2.384765625,0.03523437499999993
IMG_20250922_175555.jpg,2.43,2.333984375,0.09601562500000016
IMG_20250922_175603.jpg,2.44,2.291015625,0.14898437499999995
IMG_20250922_175606.jpg,2.45,2.390625,0.05937500000000018
IMG_20250922_175610.jpg,2.46,2.25390625,0.20609374999999996
IMG_20250922_175614.jpg,2.47,2.423828125,0.046171875000000195
IMG_20250922_175617.jpg,2.48,2.3515625,0.12843749999999998
IMG_20250922_175621.jpg,2.49,2.423828125,0.06617187500000021
IMG_20250922_175628.jpg,2.5,2.416015625,0.083984375
IMG_20250922_175632.jpg,2.51,2.4296875,0.08031249999999979
IMG_20250922_175636.jpg,2.52,2.4609375,0.05906250000000002
IMG_20250922_175639.jpg,2.53,2.599609375,0.0696093750000002
IMG_20250922_175647.jpg,2.54,2.548828125,0.008828124999999964
IMG_20250922_175651.jpg,2.55,2.46484375,0.08515624999999982
IMG_20250922_175654.jpg,2.56,2.517578125,0.04242187500000005
IMG_20250922_175658.jpg,2.57,2.4921875,0.07781249999999984
IMG_20250922_175705.jpg,2.58,2.494140625,0.08585937500000007
IMG_20250922_175706.jpg,2.59,2.48046875,0.10953124999999986
IMG_20250922_175719.jpg,2.6,2.421875,0.1781250000000001
IMG_20250922_175726.jpg,2.61,2.48046875,0.12953124999999988
IMG_20250922_175730.jpg,2.62,2.49609375,0.1239062500000001
IMG_20250922_175734.jpg,2.63,2.494140625,0.1358593749999999
IMG_20250922_175737.jpg,2.64,2.58984375,0.050156250000000124
IMG_20250922_175740.jpg,2.65,2.67578125,0.02578125000000009
IMG_20250922_175746.jpg,2.66,2.599609375,0.06039062500000014
IMG_20250922_175758.jpg,2.67,2.69921875,0.02921875000000007
IMG_20250922_175802.jpg,2.68,2.697265625,0.01726562499999984
IMG_20250922_175808.jpg,2.69,2.744140625,0.05414062500000005
IMG_20250922_175812.jpg,2.7,2.728515625,0.028515624999999822
IMG_20250922_175816.jpg,2.71,2.83984375,0.12984375000000004
IMG_20250922_175828.jpg,2.72,2.884765625,0.1647656249999998
IMG_20250922_175834.jpg,2.73,2.845703125,0.11570312500000002
IMG_20250922_175839.jpg,2.74,2.841796875,0.10179687499999979
IMG_20250922_175843.jpg,2.75,2.865234375,0.115234375
IMG_20250922_175846.jpg,2.76,2.787109375,0.027109375000000213
IMG_20250922_175852.jpg,2.77,2.763671875,0.006328125000000018
IMG_20250922_175901.jpg,2.78,2.859375,0.0793750000000002
IMG_20250922_175904.jpg,2.79,2.81640625,0.026406249999999964
IMG_20250922_175907.jpg,2.8,2.927734375,0.12773437500000018
IMG_20250922_175910.jpg,2.81,2.87109375,0.06109374999999995
IMG_20250922_175913.jpg,2.82,2.96484375,0.14484375000000016
IMG_20250922_175917.jpg,2.83,2.880859375,0.05085937499999993
IMG_20250922_175920.jpg,2.84,2.869140625,0.029140625000000142
IMG_20250922_175923.jpg,2.85,2.806640625,0.04335937500000009
IMG_20250922_175926.jpg,2.86,2.84375,0.016249999999999876
IMG_20250922_175930.jpg,2.87,2.81640625,0.05359375000000011
IMG_20250922_175934.jpg,2.88,2.892578125,0.012578125000000107
IMG_20250922_175937.jpg,2.89,2.822265625,0.06773437500000012
IMG_20250922_175940.jpg,2.9,2.826171875,0.07382812499999991
IMG_20250922_175944.jpg,2.91,2.955078125,0.04507812499999986
IMG_20250922_175947.jpg,2.92,2.87890625,0.04109374999999993
IMG_20250922_175955.jpg,2.93,2.91796875,0.01203125000000016
IMG_20250922_175958.jpg,2.94,2.892578125,0.04742187499999995
IMG_20250922_180022.jpg,2.95,3.03515625,0.08515624999999982
IMG_20250922_180038.jpg,2.96,3.015625,0.055625000000000036
IMG_20250922_180046.jpg,2.97,3.09375,0.1237499999999998
IMG_20250922_180052.jpg,2.98,2.953125,0.026874999999999982
IMG_20250922_180055.jpg,2.99,2.986328125,0.003671875000000213
IMG_20250922_180101.jpg,3.0,2.962890625,0.037109375
IMG_20250922_180105.jpg,3.01,3.052734375,0.04273437500000021
IMG_20250922_180113.jpg,3.02,2.990234375,0.029765625000000018
IMG_20250922_180117.jpg,3.03,3.017578125,0.012421874999999805
IMG_20250922_180121.jpg,3.04,2.9453125,0.09468750000000004
IMG_20250922_180127.jpg,3.05,2.955078125,0.09492187499999982
