Image,Real_d_value_um,Predicted_d_value_um,Absolute_Error_um
IMG_20250922_175237.jpg,2.18,2.375,0.19499999999999984
IMG_20250922_175240.jpg,2.19,2.349609375,0.15960937500000005
IMG_20250922_175243.jpg,2.2,2.392578125,0.19257812499999982
IMG_20250922_175245.jpg,2.21,2.462890625,0.25289062500000004
IMG_20250922_175250.jpg,2.22,2.279296875,0.059296874999999805
IMG_20250922_175253.jpg,2.23,2.2578125,0.027812500000000018
IMG_20250922_175255.jpg,2.24,2.2578125,0.017812499999999787
IMG_20250922_175257.jpg,2.25,2.451171875,0.201171875
IMG_20250922_175300.jpg,2.26,2.306640625,0.04664062500000021
IMG_20250922_175303.jpg,2.27,2.478515625,0.20851562499999998
IMG_20250922_175306.jpg,2.28,2.443359375,0.1633593750000002
IMG_20250922_175309.jpg,2.29,2.447265625,0.15726562499999996
IMG_20250922_175310.jpg,2.3,2.412109375,0.11210937500000018
IMG_20250922_175312.jpg,2.31,2.337890625,0.027890624999999947
IMG_20250922_175319.jpg,2.32,2.486328125,0.16632812500000016
IMG_20250922_175325.jpg,2.33,2.4765625,0.14656249999999993
IMG_20250922_175328.jpg,2.34,2.333984375,0.006015624999999858
IMG_20250922_175332.jpg,2.35,2.330078125,0.01992187500000009
IMG_20250922_175334.jpg,2.36,2.326171875,0.033828124999999876
IMG_20250922_175339.jpg,2.37,2.32421875,0.04578125000000011
IMG_20250922_175342.jpg,2.38,2.33203125,0.04796874999999989
IMG_20250922_175454.jpg,2.39,2.234375,0.15562500000000012
IMG_20250922_175543.jpg,2.4,2.22265625,0.1773437499999999
IMG_20250922_175547.jpg,2.41,2.33984375,0.07015625000000014
IMG_20250922_175552.jpg,2.42,2.1484375,0.27156249999999993
IMG_20250922_175555.jpg,2.43,2.203125,0.22687500000000016
IMG_20250922_175603.jpg,2.44,2.09375,0.34624999999999995
IMG_20250922_175606.jpg,2.45,2.263671875,0.18632812500000018
IMG_20250922_175610.jpg,2.46,2.173828125,0.28617187499999996
IMG_20250922_175614.jpg,2.47,2.1171875,0.3528125000000002
IMG_20250922_175617.jpg,2.48,2.24609375,0.23390624999999998
IMG_20250922_175621.jpg,2.49,2.251953125,0.2380468750000002
IMG_20250922_175628.jpg,2.5,2.2890625,0.2109375
IMG_20250922_175632.jpg,2.51,2.23828125,0.2717187499999998
IMG_20250922_175636.jpg,2.52,2.1875,0.3325
IMG_20250922_175639.jpg,2.53,2.234375,0.2956249999999998
IMG_20250922_175647.jpg,2.54,2.375,0.16500000000000004
