Image,Real_d_value_um,Predicted_d_value_um,Absolute_Error_um
IMG_20250922_174705.jpg,1.8,1.8046875,0.004687499999999956
IMG_20250922_174707.jpg,1.81,1.8388671875,0.028867187499999947
IMG_20250922_174712.jpg,1.82,1.79296875,0.027031250000000062
IMG_20250922_174715.jpg,1.83,1.8486328125,0.01863281249999993
IMG_20250922_174717.jpg,1.84,1.80078125,0.03921875000000008
IMG_20250922_174720.jpg,1.85,1.8359375,0.014062500000000089
IMG_20250922_174723.jpg,1.86,1.82421875,0.0357812500000001
IMG_20250922_174726.jpg,1.87,1.8544921875,0.015507812500000107
IMG_20250922_174728.jpg,1.88,1.833984375,0.04601562499999989
IMG_20250922_174918.jpg,1.89,1.8916015625,0.0016015625000000977
IMG_20250922_174954.jpg,1.9,1.76953125,0.1304687499999999
IMG_20250922_175002.jpg,1.91,1.859375,0.05062499999999992
IMG_20250922_175007.jpg,1.92,1.865234375,0.05476562499999993
IMG_20250922_175011.jpg,1.93,1.8046875,0.12531249999999994
IMG_20250922_175015.jpg,1.94,1.8798828125,0.06011718749999995
IMG_20250922_175018.jpg,1.95,1.927734375,0.022265624999999956
IMG_20250922_175028.jpg,1.96,1.853515625,0.10648437499999996
IMG_20250922_175034.jpg,1.97,2.03125,0.06125000000000003
IMG_20250922_175037.jpg,1.98,1.9443359375,0.03566406249999998
IMG_20250922_175042.jpg,1.99,1.9990234375,0.009023437500000009
IMG_20250922_175046.jpg,2.0,1.9296875,0.0703125
IMG_20250922_175056.jpg,2.01,1.9345703125,0.07542968749999979
IMG_20250922_175100.jpg,2.02,2.025390625,0.005390624999999982
IMG_20250922_175104.jpg,2.03,2.017578125,0.012421874999999805
IMG_20250922_175112.jpg,2.04,2.0859375,0.045937499999999964
IMG_20250922_175115.jpg,2.05,2.017578125,0.03242187499999982
IMG_20250922_175118.jpg,2.06,2.0625,0.0024999999999999467
IMG_20250922_175120.jpg,2.07,2.119140625,0.04914062500000016
IMG_20250922_175123.jpg,2.08,2.078125,0.001875000000000071
IMG_20250922_175133.jpg,2.09,2.11328125,0.023281250000000142
IMG_20250922_175140.jpg,2.1,2.076171875,0.02382812500000009
IMG_20250922_175142.jpg,2.11,2.126953125,0.016953125000000124
IMG_20250922_175145.jpg,2.12,2.1328125,0.012812499999999893
IMG_20250922_175222.jpg,2.13,2.205078125,0.0750781250000001
IMG_20250922_175225.jpg,2.14,2.158203125,0.018203124999999876
IMG_20250922_175227.jpg,2.15,2.169921875,0.01992187500000009
IMG_20250922_175230.jpg,2.16,2.189453125,0.029453124999999858
IMG_20250922_175232.jpg,2.17,2.16796875,0.002031249999999929
IMG_20250922_175237.jpg,2.18,2.1171875,0.06281250000000016
IMG_20250922_175240.jpg,2.19,2.060546875,0.12945312499999995
IMG_20250922_175243.jpg,2.2,2.20703125,0.007031249999999822
IMG_20250922_175245.jpg,2.21,2.26953125,0.059531250000000036
IMG_20250922_175250.jpg,2.22,2.220703125,0.0007031249999998046
IMG_20250922_175253.jpg,2.23,2.267578125,0.03757812500000002
IMG_20250922_175255.jpg,2.24,2.259765625,0.019765624999999787
IMG_20250922_175257.jpg,2.25,2.26953125,0.01953125
IMG_20250922_175300.jpg,2.26,2.26171875,0.0017187500000002132
IMG_20250922_175303.jpg,2.27,2.326171875,0.05617187499999998
IMG_20250922_175306.jpg,2.28,2.24609375,0.033906249999999805
IMG_20250922_175309.jpg,2.29,2.30078125,0.010781249999999964
IMG_20250922_175310.jpg,2.3,2.267578125,0.03242187499999982
IMG_20250922_175312.jpg,2.31,2.31640625,0.006406249999999947
